,t,i,j,k,v,q
26436,2021,12,784,847193,1.946,        0.004
26437,2021,12,784,847330,0.344,        0.008
26438,2021,12,784,848180,358.756,        0.227
26439,2021,12,784,850110,1.467,        0.001
26440,2021,12,784,850440,0.092,        0.001
26441,2021,12,784,851640,0.003,        0.004
26442,2021,12,784,852520,6.506,        0.007
26443,2021,12,784,853890,2.382,        0.028
26444,2021,12,784,854330,3.409,       10.000
26445,2021,12,784,854441,29.925,        0.329
26446,2021,12,784,870120,141.672,       39.200
26447,2021,12,784,870829,0.484,        0.028
26448,2021,12,784,870899,0.025,        0.002
26449,2021,12,784,871200,0.101,        0.019
26450,2021,12,784,901580,34.781,        0.087
26451,2021,12,784,901730,1.373,        0.029
26452,2021,12,784,903180,2.655,        0.029
26453,2021,12,784,903290,0.62,        0.001
26454,2021,12,784,910111,0.247,           NA
26455,2021,12,784,910119,0.151,           NA
26456,2021,12,784,910211,38.121,        0.003
26457,2021,12,784,920999,3.961,        0.029
26458,2021,12,784,940360,3.371,        2.574
26459,2021,12,784,940370,41.119,        3.750
26460,2021,12,784,940429,34.94,        5.912
26461,2021,12,784,940490,0.254,        0.050
26462,2021,12,784,940520,0.012,        0.003
26463,2021,12,784,961800,0.33,        0.010
26464,2021,12,784,970110,32.112,        0.090
26465,2021,12,784,970190,48.435,        0.101
26466,2021,12,784,970500,0.253,           NA
26467,2021,12,788,30269,96.736,       40.547
26468,2021,12,788,30621,18.235,        1.556
26469,2021,12,788,30751,1.442,        0.996
26470,2021,12,788,40630,52.793,       13.366
26471,2021,12,788,70200,0.45,        2.000
26472,2021,12,788,70310,54.808,      225.000
26473,2021,12,788,70700,0.223,        1.000
26474,2021,12,788,70930,0.227,        1.000
26475,2021,12,788,70960,1.373,        6.000
26476,2021,12,788,150710,4870.646,     4037.380
26477,2021,12,788,160540,8.86,        0.829
26478,2021,12,788,160590,119.572,       77.680
26479,2021,12,788,170199,16995.729,    47555.900
26480,2021,12,788,190410,9.321,       10.560
26481,2021,12,788,190530,299.588,      160.093
26482,2021,12,788,200520,364.753,       97.572
26483,2021,12,788,200590,1.484,        0.758
26484,2021,12,788,200870,30.842,       18.000
26485,2021,12,788,200892,84.912,       45.177
26486,2021,12,788,220900,53.003,       68.264
26487,2021,12,788,250100,14.196,       90.000
26488,2021,12,788,250700,142.958,     5000.000
26489,2021,12,788,251010,15575.08,   267964.000
26490,2021,12,788,252020,123.941,     2117.400
26491,2021,12,788,252910,100.919,     3110.880
26492,2021,12,788,271000,9836.606,    17557.200
26493,2021,12,788,271113,81643.231,   135090.940
26494,2021,12,788,271129,527827.829,   155424.240
26495,2021,12,788,271600,52686.233,           NA
26496,2021,12,788,280110,5.307,       14.000
26497,2021,12,788,280410,17.472,        8.922
26498,2021,12,788,280429,189.946,        1.476
26499,2021,12,788,280430,68.566,      115.000
26500,2021,12,788,280440,1097.583,     3730.149
26501,2021,12,788,282890,161.679,     1347.380
26502,2021,12,788,283526,2.311,       50.000
26503,2021,12,788,283650,0.946,       30.000
26504,2021,12,788,300490,119.432,        7.255
26505,2021,12,788,321210,2.649,        0.100
26506,2021,12,788,321490,25.191,      204.900
26507,2021,12,788,321590,9.058,        1.425
26508,2021,12,788,330510,1.181,        1.650
26509,2021,12,788,330610,12.332,        2.040
26510,2021,12,788,330720,11.451,        8.000
26511,2021,12,788,330749,35.134,       24.545
26512,2021,12,788,330790,31.026,       17.340
26513,2021,12,788,340220,35.282,       35.347
26514,2021,12,788,350610,0.141,        0.008
26515,2021,12,788,380810,1.798,        5.524
26516,2021,12,788,380840,0.321,        3.079
26517,2021,12,788,381400,187.886,      198.520
26518,2021,12,788,390130,52.326,       45.000
26519,2021,12,788,390330,0.162,        0.015
26520,2021,12,788,390750,135.471,      106.400
26521,2021,12,788,391690,623.466,      431.281
26522,2021,12,788,391739,0.158,        0.160
26523,2021,12,788,391740,0.084,        0.030
26524,2021,12,788,392010,4.117,        3.047
26525,2021,12,788,392099,0.031,        0.002
26526,2021,12,788,392310,233.805,       55.649
26527,2021,12,788,392321,908.171,     1153.570
26528,2021,12,788,392330,3100.318,     2060.318
26529,2021,12,788,392350,317.454,      134.925
26530,2021,12,788,392390,643.966,      163.115
26531,2021,12,788,392490,7.365,        3.275
26532,2021,12,788,392590,0.441,        0.130
26533,2021,12,788,392610,3.414,        1.882
26534,2021,12,788,392630,0.004,        0.002
26535,2021,12,788,392690,167.443,       55.587
26536,2021,12,788,401511,29.634,       13.441
26537,2021,12,788,401519,74.996,       12.050
26538,2021,12,788,401693,1.171,        0.293
26539,2021,12,788,410439,5.02,        5.134
26540,2021,12,788,441510,1066.272,     1009.238
26541,2021,12,788,441700,1.444,        1.116
26542,2021,12,788,470710,1175.255,     6989.720
26543,2021,12,788,470720,67.137,      193.600
26544,2021,12,788,470790,734.505,     3482.270
26545,2021,12,788,480300,326.119,      285.613
26546,2021,12,788,480640,2.98,       13.011
26547,2021,12,788,480810,179.195,      166.930
26548,2021,12,788,480890,59.086,       51.495
26549,2021,12,788,481690,77.268,       87.032
26550,2021,12,788,481710,151.907,       74.855
26551,2021,12,788,481810,160.033,      139.673
26552,2021,12,788,481820,648.169,      534.399
26553,2021,12,788,481830,25.244,       24.468
26554,2021,12,788,481840,1439.611,      454.480
26555,2021,12,788,481910,2712.948,     2800.365
26556,2021,12,788,481920,236.855,      251.230
26557,2021,12,788,481940,0.114,        0.032
26558,2021,12,788,481950,101.957,      161.491
26559,2021,12,788,481960,4.058,        1.340
26560,2021,12,788,482010,0.08,        0.077
26561,2021,12,788,482320,9.233,       12.900
26562,2021,12,788,482360,765.277,     1003.600
26563,2021,12,788,482370,282.957,     2183.897
26564,2021,12,788,482390,250.02,      198.934
26565,2021,12,788,491110,0.092,        0.008
26566,2021,12,788,510111,214.626,     1324.273
26567,2021,12,788,520521,277.223,       78.890
26568,2021,12,788,520829,0.007,        0.016
26569,2021,12,788,520912,24.394,        5.040
26570,2021,12,788,520922,20.991,        6.376
26571,2021,12,788,520932,58.725,        8.657
26572,2021,12,788,520939,5.091,        0.937
26573,2021,12,788,520942,117.888,       22.181
26574,2021,12,788,540249,53.05,       19.796
26575,2021,12,788,540410,145.287,       97.550
26576,2021,12,788,540751,10.435,        1.901
26577,2021,12,788,540782,1.235,        0.158
26578,2021,12,788,550320,100.75,       90.833
26579,2021,12,788,550620,694.755,      657.421
26580,2021,12,788,550690,25.828,       23.692
26581,2021,12,788,560300,609.723,      253.276
26582,2021,12,788,590700,0.131,        0.038
26583,2021,12,788,600220,1.276,        0.800
26584,2021,12,788,600292,104.708,       28.045
26585,2021,12,788,610990,0.114,        0.013
26586,2021,12,788,621010,0.448,        4.296
26587,2021,12,788,621139,0.061,        0.010
26588,2021,12,788,630790,6.234,        4.245
26589,2021,12,788,650590,0.152,        0.015
26590,2021,12,788,680530,49.11,        9.149
26591,2021,12,788,680911,1451.633,    10260.187
26592,2021,12,788,681019,17.561,       39.600
26593,2021,12,788,700510,462.895,      737.993
26594,2021,12,788,700529,7543.982,    23844.697
26595,2021,12,788,700729,328.325,      559.069
26596,2021,12,788,700991,50.631,      113.043
26597,2021,12,788,701090,1.252,        4.032
26598,2021,12,788,720719,14836.55,    24629.870
26599,2021,12,788,720823,838.361,     1063.540
26600,2021,12,788,720824,396.332,      500.820
26601,2021,12,788,720922,214.961,      316.260
26602,2021,12,788,720923,72.647,      106.870
26603,2021,12,788,720924,157.719,      195.000
26604,2021,12,788,721049,340.346,      417.040
26605,2021,12,788,721711,1106.017,     2159.731
26606,2021,12,788,721712,36.481,       79.000
26607,2021,12,788,730420,68.019,       10.397
26608,2021,12,788,730890,127.147,      107.185
26609,2021,12,788,731419,2.481,        2.000
26610,2021,12,788,731449,2.306,        1.858
26611,2021,12,788,731700,5.813,        6.012
26612,2021,12,788,731815,5.247,        0.857
26613,2021,12,788,732181,96.104,       19.800
26614,2021,12,788,732190,2.272,        0.220
26615,2021,12,788,732690,0.803,        0.362
26616,2021,12,788,740321,56.338,       16.000
26617,2021,12,788,740329,146.626,       25.000
26618,2021,12,788,741220,0.047,        0.004
26619,2021,12,788,760611,35.163,       23.612
26620,2021,12,788,761090,87.15,       20.660
26621,2021,12,788,761510,8.835,        2.347
26622,2021,12,788,820720,2.553,        0.063
26623,2021,12,788,841391,0.381,        0.002
26624,2021,12,788,841451,1.22,        0.400
26625,2021,12,788,841459,0.912,        0.015
26626,2021,12,788,841510,2008.69,      343.832
26627,2021,12,788,841810,5992.389,     1883.972
26628,2021,12,788,841829,46.352,        8.680
26629,2021,12,788,841830,90.166,       24.696
26630,2021,12,788,841899,2.555,        0.401
26631,2021,12,788,842129,5.731,        1.025
26632,2021,12,788,845011,2815.812,      912.709
26633,2021,12,788,845020,373.614,      117.600
26634,2021,12,788,845090,0.34,        0.094
26635,2021,12,788,847989,9.84,        0.074
26636,2021,12,788,848110,1.421,        0.016
26637,2021,12,788,848180,898.703,       85.213
26638,2021,12,788,850720,91.16,       23.947
26639,2021,12,788,851650,106.431,       22.301
26640,2021,12,788,852810,273.79,        8.114
26641,2021,12,788,853650,1.361,        0.114
26642,2021,12,788,853669,10.559,        1.155
26643,2021,12,788,853690,13.328,        1.874
26644,2021,12,788,853810,13.464,        3.535
26645,2021,12,788,853890,2.295,        0.880
26646,2021,12,788,854211,3.889,        0.063
26647,2021,12,788,854380,101.538,        7.182
26648,2021,12,788,854460,249.887,       79.225
26649,2021,12,788,870322,41.823,        6.000
26650,2021,12,788,870323,12.196,        2.000
26651,2021,12,788,870331,10.518,        2.000
26652,2021,12,788,870332,22.069,        4.000
26653,2021,12,788,900490,0.615,        0.859
26654,2021,12,788,902890,19.512,        1.711
26655,2021,12,788,903180,2.307,        0.002
26656,2021,12,788,940169,3.966,        0.892
26657,2021,12,788,940320,2.415,        2.250
26658,2021,12,788,940591,80.368,       79.866
26659,2021,12,788,940600,36.087,        6.900
26660,2021,12,788,950790,0.638,        0.028
26661,2021,12,788,960390,13.243,        7.121
26662,2021,12,788,960810,10.268,        1.758
26663,2021,12,788,960820,12.202,        1.653
26664,2021,12,788,961610,0.342,        0.264
26665,2021,12,792,30379,0.264,        0.050
26666,2021,12,792,80231,100.409,      104.000
26667,2021,12,792,80410,4658.521,     1846.192
26668,2021,12,792,81310,212.684,       80.050
26669,2021,12,792,90121,0.002,        0.001
26670,2021,12,792,90122,0.005,        0.001
26671,2021,12,792,90230,0.01,        0.001
26672,2021,12,792,91099,0.016,        0.003
26673,2021,12,792,110311,0.009,        0.013
26674,2021,12,792,110812,377.552,      825.000
26675,2021,12,792,121299,270.616,      517.004
26676,2021,12,792,130219,0.005,        0.001
26677,2021,12,792,130239,0.005,        0.001
26678,2021,12,792,170199,13553.417,    32922.800
26679,2021,12,792,170290,0.008,        0.002
26680,2021,12,792,170410,18.56,        5.866
26681,2021,12,792,170490,22.464,        7.942
26682,2021,12,792,180620,132.187,       51.142
26683,2021,12,792,180690,0.032,        0.009
26684,2021,12,792,190110,0.002,        0.001
26685,2021,12,792,190240,0.011,        0.001
26686,2021,12,792,190490,0.083,        0.106
26687,2021,12,792,190530,0.008,        0.004
26688,2021,12,792,190540,0.012,        0.002
26689,2021,12,792,190590,0.018,        0.006
26690,2021,12,792,200799,0.006,        0.012
26691,2021,12,792,210220,0.002,        0.001
26692,2021,12,792,210320,0.009,        0.011
26693,2021,12,792,210390,0.01,        0.002
26694,2021,12,792,210410,0.01,        0.003
26695,2021,12,792,210690,0.141,        0.006
26696,2021,12,792,220210,3.064,        3.168
26697,2021,12,792,220290,0.002,        0.001
26698,2021,12,792,240220,5.896,        0.082
26699,2021,12,792,240310,0.053,        0.002
26700,2021,12,792,250100,0.024,        0.052
26701,2021,12,792,250590,0.032,        0.072
26702,2021,12,792,251020,558.581,     8800.000
26703,2021,12,792,251710,0.024,        0.055
26704,2021,12,792,252310,0.002,        0.008
26705,2021,12,792,252329,0.003,        0.005
26706,2021,12,792,252390,0.137,        0.241
26707,2021,12,792,271000,27504.8,    49936.431
26708,2021,12,792,271112,21539.224,    39668.880
26709,2021,12,792,271119,709950.044,  1214181.080
26710,2021,12,792,280429,932.307,       12.960
26711,2021,12,792,280920,0.112,        0.004
26712,2021,12,792,281410,34382.106,    78272.000
26713,2021,12,792,281700,0.034,        0.011
26714,2021,12,792,291570,0.115,        0.001
26715,2021,12,792,293390,0.002,        0.001
26716,2021,12,792,300490,1.808,        0.021
26717,2021,12,792,320411,0.006,        0.001
26718,2021,12,792,320414,0.082,        0.012
26719,2021,12,792,320416,0.002,        0.001
26720,2021,12,792,320990,0.006,        0.001
26721,2021,12,792,321310,0.005,        0.001
26722,2021,12,792,330190,0.035,        0.008
26723,2021,12,792,330210,0.048,        0.011
26724,2021,12,792,330290,0.034,        0.004
26725,2021,12,792,330300,0.18,        0.009
26726,2021,12,792,330491,0.002,        0.001
26727,2021,12,792,330499,0.231,        0.011
26728,2021,12,792,330510,0.426,        0.012
26729,2021,12,792,330590,0.249,        0.006
26730,2021,12,792,330790,0.007,        0.001
26731,2021,12,792,340111,0.029,        0.004
26732,2021,12,792,340119,0.028,        0.013
26733,2021,12,792,340120,0.024,        0.010
26734,2021,12,792,340220,1.773,        0.359
26735,2021,12,792,340290,3.061,        0.394
26736,2021,12,792,340540,0.007,        0.001
26737,2021,12,792,340600,0.029,        0.011
26738,2021,12,792,340700,0.135,        0.022
26739,2021,12,792,380810,0.006,        0.001
26740,2021,12,792,380991,0.002,        0.001
26741,2021,12,792,382200,0.029,        0.003
26742,2021,12,792,382390,0.098,        0.036
26743,2021,12,792,390110,0.218,        0.009
26744,2021,12,792,390319,0.019,        0.018
26745,2021,12,792,390410,0.002,        0.001
26746,2021,12,792,390519,0.002,        0.001
26747,2021,12,792,390690,0.007,        0.001
26748,2021,12,792,390720,41.216,       18.000
26749,2021,12,792,390791,29.194,       18.400
26750,2021,12,792,390799,0.002,        0.001
26751,2021,12,792,391530,88.496,      533.774
26752,2021,12,792,391590,121.281,      256.310
26753,2021,12,792,391731,0.378,        0.101
26754,2021,12,792,391733,33.646,        1.336
26755,2021,12,792,391739,2.305,        0.010
26756,2021,12,792,391740,0.007,        0.001
26757,2021,12,792,391810,0.014,        0.005
26758,2021,12,792,391890,0.023,        0.008
26759,2021,12,792,391910,0.003,        0.001
26760,2021,12,792,391990,2.036,        0.087
26761,2021,12,792,392010,0.235,        0.051
26762,2021,12,792,392020,0.083,        0.016
26763,2021,12,792,392042,0.005,        0.003
26764,2021,12,792,392119,0.097,        0.017
26765,2021,12,792,392310,0.131,        0.055
26766,2021,12,792,392329,0.048,        0.008
26767,2021,12,792,392330,4.079,        0.836
26768,2021,12,792,392350,136.405,       13.281
26769,2021,12,792,392390,0.08,        0.020
26770,2021,12,792,392410,0.197,        0.023
26771,2021,12,792,392490,0.002,        0.001
26772,2021,12,792,392590,0.005,        0.001
26773,2021,12,792,392630,0.23,        0.028
26774,2021,12,792,392640,0.104,        0.025
26775,2021,12,792,392690,20.291,        1.401
26776,2021,12,792,400910,1.465,        0.154
26777,2021,12,792,400920,12.735,        1.730
26778,2021,12,792,400930,1.796,        0.240
26779,2021,12,792,400950,14.253,        1.414
26780,2021,12,792,401099,5.457,        0.360
26781,2021,12,792,401519,0.04,        0.002
26782,2021,12,792,401691,0.002,        0.001
26783,2021,12,792,401693,3.87,        0.207
26784,2021,12,792,401699,2.52,        0.332
26785,2021,12,792,410422,16.874,       10.000
26786,2021,12,792,410431,13.309,        9.775
26787,2021,12,792,410439,6.678,        4.800
26788,2021,12,792,410519,26.236,       27.872
26789,2021,12,792,410520,0.011,        0.001
26790,2021,12,792,410619,9.783,       10.936
26791,2021,12,792,420221,0.111,        0.003
26792,2021,12,792,420222,0.096,        0.004
26793,2021,12,792,420229,0.313,        0.050
26794,2021,12,792,420231,0.135,        0.002
26795,2021,12,792,420239,0.19,        0.003
26796,2021,12,792,420292,0.012,        0.001
26797,2021,12,792,420299,0.02,        0.001
26798,2021,12,792,420330,0.025,        0.003
26799,2021,12,792,430219,0.119,        0.001
26800,2021,12,792,441119,63.234,       99.022
26801,2021,12,792,441700,0.019,        0.005
26802,2021,12,792,442190,0.05,        0.009
26803,2021,12,792,470710,1256.405,     5775.520
26804,2021,12,792,470790,125.745,      390.800
26805,2021,12,792,480100,0.009,        0.004
26806,2021,12,792,481131,0.006,        0.007
26807,2021,12,792,481820,10.568,        5.171
26808,2021,12,792,481830,0.003,        0.001
26809,2021,12,792,481840,0.361,        0.100
26810,2021,12,792,481910,0.076,        0.030
26811,2021,12,792,481940,0.042,        0.043
26812,2021,12,792,481950,0.114,        0.015
26813,2021,12,792,482010,0.011,        0.004
26814,2021,12,792,482110,0.004,        0.002
26815,2021,12,792,482320,0.003,        0.001
26816,2021,12,792,482390,0.057,        0.008
26817,2021,12,792,490110,0.024,        0.002
26818,2021,12,792,490199,0.049,        0.005
26819,2021,12,792,491110,1.795,        0.446
26820,2021,12,792,491199,0.017,        0.003
26821,2021,12,792,500400,0.023,        0.001
26822,2021,12,792,510111,40.101,      249.300
26823,2021,12,792,510130,0.03,        0.004
26824,2021,12,792,510610,0.002,        0.001
26825,2021,12,792,511130,0.01,        0.001
26826,2021,12,792,520210,57.719,      155.010
26827,2021,12,792,520291,191.823,      318.925
26828,2021,12,792,520299,573.223,      886.299
26829,2021,12,792,520513,106.318,       35.183
26830,2021,12,792,520522,63.985,       35.366
26831,2021,12,792,520790,0.004,        0.006
26832,2021,12,792,520842,0.121,        0.044
26833,2021,12,792,520912,26.178,        5.907
26834,2021,12,792,520922,151.182,       33.580
26835,2021,12,792,520932,92.732,       14.856
26836,2021,12,792,520942,0.038,        0.012
26837,2021,12,792,540110,0.025,        0.003
26838,2021,12,792,540269,0.032,        0.027
26839,2021,12,792,540752,0.005,        0.001
26840,2021,12,792,540794,0.005,        0.001
26841,2021,12,792,550320,212.159,      205.808
26842,2021,12,792,560122,133.053,       20.445
26843,2021,12,792,560130,8.111,       19.311
26844,2021,12,792,560300,48.2,       11.424
26845,2021,12,792,560819,0.01,        0.005
26846,2021,12,792,570190,0.006,        0.002
26847,2021,12,792,570210,0.005,        0.001
26848,2021,12,792,570232,0.006,        0.001
26849,2021,12,792,570259,0.029,        0.009
26850,2021,12,792,570291,0.006,        0.001
26851,2021,12,792,570292,0.005,        0.001
26852,2021,12,792,570320,9.979,        1.800
26853,2021,12,792,570330,0.006,        0.002
26854,2021,12,792,590320,0.005,        0.001
26855,2021,12,792,591190,0.548,        0.010
26856,2021,12,792,600230,0.002,        0.001
26857,2021,12,792,610319,0.118,        0.007
26858,2021,12,792,610342,0.011,        0.001
26859,2021,12,792,610349,0.07,        0.001
26860,2021,12,792,610442,2.191,        0.114
26861,2021,12,792,610443,0.481,        0.017
26862,2021,12,792,610510,0.016,        0.002
26863,2021,12,792,610610,0.015,        0.001
26864,2021,12,792,610620,0.239,        0.013
26865,2021,12,792,610711,0.184,        0.009
26866,2021,12,792,610721,0.02,        0.001
26867,2021,12,792,610799,0.011,        0.001
26868,2021,12,792,610811,0.05,        0.001
26869,2021,12,792,610821,0.075,        0.002
26870,2021,12,792,610831,0.2,        0.008
26871,2021,12,792,610910,0.976,        0.047
26872,2021,12,792,611020,0.65,        0.021
26873,2021,12,792,611090,0.002,        0.001
26874,2021,12,792,611120,0.196,        0.017
26875,2021,12,792,611130,0.02,        0.001
26876,2021,12,792,611190,0.311,        0.011
26877,2021,12,792,611211,0.807,        0.057
26878,2021,12,792,611249,0.027,        0.001
26879,2021,12,792,611420,0.01,        0.001
26880,2021,12,792,611430,0.007,        0.001
26881,2021,12,792,611512,0.005,        0.001
26882,2021,12,792,611519,0.006,        0.002
26883,2021,12,792,611592,0.015,        0.002
26884,2021,12,792,611593,0.002,        0.001
26885,2021,12,792,611599,0.025,        0.001
26886,2021,12,792,611699,0.005,        0.001
26887,2021,12,792,611710,0.338,        0.039
26888,2021,12,792,620193,0.04,        0.002
26889,2021,12,792,620212,0.019,        0.001
26890,2021,12,792,620329,0.007,        0.001
26891,2021,12,792,620342,0.322,        0.011
26892,2021,12,792,620349,0.191,        0.003
26893,2021,12,792,620419,0.046,        0.001
26894,2021,12,792,620422,0.026,        0.001
26895,2021,12,792,620423,0.086,        0.003
26896,2021,12,792,620442,0.513,        0.025
26897,2021,12,792,620443,0.246,        0.008
26898,2021,12,792,620449,0.008,        0.002
26899,2021,12,792,620452,0.046,        0.001
26900,2021,12,792,620462,0.025,        0.003
26901,2021,12,792,620469,0.004,        0.001
26902,2021,12,792,620520,0.06,        0.002
26903,2021,12,792,620630,0.024,        0.001
26904,2021,12,792,620711,0.029,        0.002
26905,2021,12,792,620791,0.024,        0.002
26906,2021,12,792,620799,0.05,        0.025
26907,2021,12,792,620891,0.011,        0.002
26908,2021,12,792,621133,0.174,        0.003
26909,2021,12,792,621410,0.02,        0.001
26910,2021,12,792,621520,0.006,        0.001
26911,2021,12,792,630120,0.025,        0.001
26912,2021,12,792,630190,0.049,        0.004
26913,2021,12,792,630210,0.032,        0.002
26914,2021,12,792,630221,0.037,        0.006
26915,2021,12,792,630231,0.02,        0.004
26916,2021,12,792,630232,0.054,        0.004
26917,2021,12,792,630260,0.129,        0.014
26918,2021,12,792,630419,0.02,        0.003
26919,2021,12,792,630531,0.004,        0.001
26920,2021,12,792,630590,0.019,        0.009
26921,2021,12,792,630720,0.009,        0.001
26922,2021,12,792,630790,179.687,        7.404
26923,2021,12,792,630900,2.135,        4.275
26924,2021,12,792,640219,0.015,        0.001
26925,2021,12,792,640220,0.108,        0.003
26926,2021,12,792,640299,0.176,        0.012
26927,2021,12,792,640319,0.01,        0.001
26928,2021,12,792,640359,0.005,        0.001
26929,2021,12,792,640399,0.123,        0.012
26930,2021,12,792,640411,1.601,        0.045
26931,2021,12,792,640419,0.038,        0.003
26932,2021,12,792,640420,0.034,        0.004
26933,2021,12,792,640520,0.005,        0.001
26934,2021,12,792,640620,0.33,        0.065
26935,2021,12,792,640699,0.083,        0.011
26936,2021,12,792,650590,0.327,        0.015
26937,2021,12,792,660191,0.011,        0.001
26938,2021,12,792,660199,0.024,        0.002
26939,2021,12,792,680421,0.012,        0.001
26940,2021,12,792,680423,0.057,        0.003
26941,2021,12,792,680510,0.029,        0.002
26942,2021,12,792,681310,0.065,        0.003
26943,2021,12,792,691090,0.014,        0.003
26944,2021,12,792,691110,0.148,        0.042
26945,2021,12,792,691200,0.012,        0.001
26946,2021,12,792,700711,9.271,        3.834
26947,2021,12,792,700721,14.737,        4.446
26948,2021,12,792,700910,18.108,        0.778
26949,2021,12,792,700991,1.881,        0.361
26950,2021,12,792,701090,0.024,        0.007
26951,2021,12,792,701332,0.002,        0.001
26952,2021,12,792,701339,0.011,        0.004
26953,2021,12,792,701399,0.055,        0.010
26954,2021,12,792,701400,0.006,        0.001
26955,2021,12,792,711719,0.234,        0.010
26956,2021,12,792,720110,1289.479,     2872.050
26957,2021,12,792,720711,248088.228,   434714.740
26958,2021,12,792,720842,936.281,     2079.800
26959,2021,12,792,721420,0.113,        0.188
26960,2021,12,792,722790,2337.385,     3009.400
26961,2021,12,792,730490,0.012,        0.001
26962,2021,12,792,730640,7.376,        0.209
26963,2021,12,792,730660,1.997,        0.890
26964,2021,12,792,730722,0.006,        0.002
26965,2021,12,792,730723,2.899,        0.081
26966,2021,12,792,730729,0.93,        0.004
26967,2021,12,792,731010,0.013,        0.004
26968,2021,12,792,731029,0.032,        0.004
26969,2021,12,792,731512,4.916,        0.136
26970,2021,12,792,731815,14.916,        2.329
26971,2021,12,792,731819,0.005,        0.001
26972,2021,12,792,731824,0.194,        0.001
26973,2021,12,792,731829,0.005,        0.001
26974,2021,12,792,732010,0.002,        0.001
26975,2021,12,792,732020,6.839,        2.520
26976,2021,12,792,732111,44.057,        7.831
26977,2021,12,792,732393,0.037,        0.003
26978,2021,12,792,732399,0.092,        0.010
26979,2021,12,792,732690,73.246,        0.939
26980,2021,12,792,740329,77.868,        9.000
26981,2021,12,792,740400,2348.696,      307.840
26982,2021,12,792,741999,0.032,        0.004
26983,2021,12,792,760120,241.821,      202.000
26984,2021,12,792,760820,1.771,        0.101
26985,2021,12,792,761690,0.104,        0.021
26986,2021,12,792,780191,623.691,      374.337
26987,2021,12,792,780199,963.476,      681.440
26988,2021,12,792,811000,0.009,        0.001
26989,2021,12,792,820310,0.004,        0.001
26990,2021,12,792,820320,0.002,        0.001
26991,2021,12,792,820411,0.013,        0.002
26992,2021,12,792,820412,0.006,        0.002
26993,2021,12,792,820520,0.004,        0.002
26994,2021,12,792,820530,0.004,        0.001
26995,2021,12,792,820559,0.004,        0.002
26996,2021,12,792,820570,0.028,        0.010
26997,2021,12,792,820590,0.192,        0.019
26998,2021,12,792,820600,0.009,        0.001
26999,2021,12,792,820810,0.037,        0.001
27000,2021,12,792,821000,0.007,        0.001
27001,2021,12,792,830120,5.446,        0.353
27002,2021,12,792,830140,0.019,        0.003
27003,2021,12,792,830170,0.021,        0.003
27004,2021,12,792,830230,62.807,        6.008
27005,2021,12,792,830241,18.911,       20.219
27006,2021,12,792,830249,0.002,        0.001
27007,2021,12,792,830890,0.032,        0.002
27008,2021,12,792,830990,0.121,        0.004
27009,2021,12,792,831000,0.002,        0.001
27010,2021,12,792,831130,0.048,        0.005
27011,2021,12,792,840820,1316.168,      111.415
27012,2021,12,792,840991,5.969,        1.210
27013,2021,12,792,841330,0.301,        0.012
27014,2021,12,792,841350,0.347,        0.004
27015,2021,12,792,841391,7.502,        0.004
27016,2021,12,792,841459,11.758,        1.042
27017,2021,12,792,841582,34.016,        2.714
27018,2021,12,792,841590,5.713,        0.504
27019,2021,12,792,842123,8.127,        1.053
27020,2021,12,792,842131,10.552,        1.993
27021,2021,12,792,842199,0.812,        0.064
27022,2021,12,792,842240,27.932,        1.930
27023,2021,12,792,842549,2.247,        0.576
27024,2021,12,792,842833,7.827,        0.573
27025,2021,12,792,843131,0.421,        0.070
27026,2021,12,792,843390,0.512,        0.003
27027,2021,12,792,844540,19.648,        6.000
27028,2021,12,792,844849,2.176,        0.224
27029,2021,12,792,845150,139.994,       32.100
27030,2021,12,792,845180,243.353,      114.450
27031,2021,12,792,847193,0.345,        0.002
27032,2021,12,792,848079,18.54,        0.536
27033,2021,12,792,848310,3.5,        0.267
27034,2021,12,792,848340,0.122,        0.007
27035,2021,12,792,848350,7.528,        0.533
27036,2021,12,792,848410,0.387,        0.007
27037,2021,12,792,848590,1.733,        0.163
27038,2021,12,792,850780,39.545,       12.579
27039,2021,12,792,850940,0.207,        0.010
27040,2021,12,792,851220,97.727,        2.889
27041,2021,12,792,851230,1.938,        0.172
27042,2021,12,792,851240,2.789,        0.307
27043,2021,12,792,851290,6.546,        0.672
27044,2021,12,792,851580,0.93,        0.010
27045,2021,12,792,851590,0.191,        0.001
27046,2021,12,792,851890,1.122,        0.120
27047,2021,12,792,852910,0.665,        0.019
27048,2021,12,792,853650,0.733,        0.021
27049,2021,12,792,853710,17.469,        0.455
27050,2021,12,792,854380,0.273,        0.008
27051,2021,12,792,854420,2.684,        0.043
27052,2021,12,792,854430,47.142,        2.284
27053,2021,12,792,854441,28.461,        1.514
27054,2021,12,792,854470,1.158,        0.032
27055,2021,12,792,854800,1.136,        0.071
27056,2021,12,792,870810,61.81,       12.810
27057,2021,12,792,870821,66.392,        6.098
27058,2021,12,792,870829,737.136,      137.129
27059,2021,12,792,870839,21.917,        4.137
27060,2021,12,792,870840,124.418,       12.388
27061,2021,12,792,870850,47.798,        7.033
27062,2021,12,792,870870,218.845,       45.072
27063,2021,12,792,870880,25.949,        6.734
27064,2021,12,792,870891,9.516,        1.105
27065,2021,12,792,870892,14.123,        3.193
27066,2021,12,792,870893,2.63,        0.625
27067,2021,12,792,870894,1.291,        0.155
